date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:06:01	1868/1868	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:05:56%20GMT	https://wavegp.com/wp-json/wp/v2/posts/4618	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/4618.json	(from https://wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/)
12:06:02	930/930	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/feed/index.html	(from https://wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/)
12:06:02	2733/2733	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:05:56%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fis-the-bear-market-the-biggest-threat-to-crypto-exchanges%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed846b.json	(from https://wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/)
12:06:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:05:56%20GMT	https://wavegp.com/?p=4618	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexe6fe.html	(from https://wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/)
12:06:03	2844/2844	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:05:57%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fis-the-bear-market-the-biggest-threat-to-crypto-exchanges%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed078c	(from https://wavegp.com/is-the-bear-market-the-biggest-threat-to-crypto-exchanges/)
12:06:05	229837/229837	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622a-381cd%22	https://wavegp.com/wp-content/uploads/2020/12/auditing.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/12/auditing.jpg	(from https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/)
12:06:05	933/933	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/feed/index.html	(from https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/)
12:06:05	1874/1874	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:05:59%20GMT	https://wavegp.com/wp-json/wp/v2/posts/4615	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/4615.json	(from https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/)
12:06:06	2724/2724	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:00%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fdecember-2018-monthly-report-a-month-marked-by-volatility%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed477f.json	(from https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/)
12:06:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:00%20GMT	https://wavegp.com/?p=4615	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index14d1.html	(from https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/)
12:06:07	2841/2841	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:00%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fdecember-2018-monthly-report-a-month-marked-by-volatility%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedf84a	(from https://wavegp.com/december-2018-monthly-report-a-month-marked-by-volatility/)
12:06:08	305523/305523	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622a-4a973%22	https://wavegp.com/wp-content/uploads/2020/12/6db75d6226bea290a95368030de7c836.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/12/6db75d6226bea290a95368030de7c836.jpg	(from https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/)
12:06:08	1920/1920	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:03%20GMT	https://wavegp.com/wp-json/wp/v2/posts/4612	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/4612.json	(from https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/)
12:06:08	982/982	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/feed/index.html	(from https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/)
12:06:09	2818/2818	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:03%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fjurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed472b.json	(from https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/)
12:06:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:03%20GMT	https://wavegp.com/?p=4612	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index0257.html	(from https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/)
12:06:10	2929/2929	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:03%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fjurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed3987	(from https://wavegp.com/jurisdictions-that-attracted-investors-in-2018-will-they-retain-leadership/)
12:06:11	120673/120673	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:05%20GMT	https://wavegp.com/category/articles/page/5/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/page/5/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:11	27061/27061	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-69b5%22	https://wavegp.com/wp-content/uploads/2022/09/beeple-tyrone-siu-reuters-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/beeple-tyrone-siu-reuters-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:12	45457/45457	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-b191%22	https://wavegp.com/wp-content/uploads/2022/09/1434_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDgvNWU2OGMwMGMtNGFiYi00YTJjLWFjNDctNDk2ODZlZDBjMjVlLmpwZw-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/1434_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDgvNWU2OGMwMGMtNGFiYi00YTJjLWFjNDctNDk2ODZlZDBjMjVlLmpwZw-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:12	131632/131632	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:06%20GMT	https://wavegp.com/wealth-managers-and-vcs-are-helping-drive-institutional-crypto-adoption-wave-financial-execs/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wealth-managers-and-vcs-are-helping-drive-institutional-crypto-adoption-wave-financial-execs/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:13	131038/131038	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:07%20GMT	https://wavegp.com/mla-places-kelly-catherine-chapman-as-head-of-legal-and-chief-compliance-officer-at-wave-financial-group-llc/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/mla-places-kelly-catherine-chapman-as-head-of-legal-and-chief-compliance-officer-at-wave-financial-group-llc/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:13	23199/23199	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-5a9f%22	https://wavegp.com/wp-content/uploads/2022/09/dfsfs-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/dfsfs-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:14	130084/130084	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:08%20GMT	https://wavegp.com/nfts-to-survive-crypto-meltdown-just-dont-bet-your-house-on-it-yet/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/nfts-to-survive-crypto-meltdown-just-dont-bet-your-house-on-it-yet/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:14	129770/129770	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:08%20GMT	https://wavegp.com/wen-flippening-crypto-fans-wager-on-ether-surpassing-bitcoin/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wen-flippening-crypto-fans-wager-on-ether-surpassing-bitcoin/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:14	51501/51501	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-c92d%22	https://wavegp.com/wp-content/uploads/2022/09/6RYTBVRNWRN7FGDXL737UHXOOM-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/6RYTBVRNWRN7FGDXL737UHXOOM-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:15	23034/23034	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2014%20May%202023%2011:06:09%20GMT	https://wavegp.com/cryptoverse-what-crisis-venture-capitalists-bet-big-on-crypto%ef%bf%bc/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/cryptoverse-what-crisis-venture-capitalists-bet-big-on-crypto%ef%bf%bc/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:15	33814/33814	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-8416%22	https://wavegp.com/wp-content/uploads/2022/09/crypto-mining-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/crypto-mining-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:16	130029/130029	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:10%20GMT	https://wavegp.com/bitcoin-miner-core-scientific-strikes-100m-stock-deal-after-dumping-btc/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/bitcoin-miner-core-scientific-strikes-100m-stock-deal-after-dumping-btc/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:16	43054/43054	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-a82e%22	https://wavegp.com/wp-content/uploads/2022/07/us_tech-flag-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/07/us_tech-flag-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:17	47993/47993	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-bb79%22	https://wavegp.com/wp-content/uploads/2022/07/0x0-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/07/0x0-567x296.jpg	(from https://wavegp.com/category/articles/page/4/)
12:06:18	130917/130917	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:11%20GMT	https://wavegp.com/crypto-winter-watch-all-the-big-layoffs-record-withdrawals-and-bankruptcies-sparked-by-the-2-trillion-crash/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/crypto-winter-watch-all-the-big-layoffs-record-withdrawals-and-bankruptcies-sparked-by-the-2-trillion-crash/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:18	129762/129762	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:06:12%20GMT	https://wavegp.com/the-us-government-is-digging-into-nfts-impact-on-intellectual-property/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/the-us-government-is-digging-into-nfts-impact-on-intellectual-property/index.html	(from https://wavegp.com/category/articles/page/4/)
12:06:19	82222/82222	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-1412e%22	https://wavegp.com/wp-content/uploads/2022/09/c1_2393940_700.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/c1_2393940_700.jpg	(from https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/)
12:06:20	1876/1876	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:14%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7660	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7660.json	(from https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/)
12:06:20	2723/2723	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:15%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedf25f.json	(from https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/)
12:06:20	936/936	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/feed/index.html	(from https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/)
12:06:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:15%20GMT	https://wavegp.com/?p=7660	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexd42f.html	(from https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/)
12:06:21	2834/2834	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:15%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedb3e4	(from https://wavegp.com/ether-falls-to-lowest-in-seven-weeks-offshoot-token-plunges/)
12:06:22	46644/46644	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-b634%22	https://wavegp.com/wp-content/uploads/2022/09/Ethereum-678x381-1.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/Ethereum-678x381-1.jpg	(from https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/)
12:06:23	1886/1886	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:17%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7655	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7655.json	(from https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/)
12:06:23	938/938	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/feed/index.html	(from https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/)
12:06:23	2754/2754	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:17%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fethereum-finishes-long-awaited-energy-saving-merge-upgrade%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed5283.json	(from https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/)
12:06:24	2877/2877	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:18%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fethereum-finishes-long-awaited-energy-saving-merge-upgrade%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed463b	(from https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/)
12:06:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:18%20GMT	https://wavegp.com/?p=7655	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexb8cf.html	(from https://wavegp.com/ethereum-finishes-long-awaited-energy-saving-merge-upgrade/)
12:06:25	72072/72072	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-11988%22	https://wavegp.com/wp-content/uploads/2022/09/ethereum-eth2-themerge-gID_1.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/ethereum-eth2-themerge-gID_1.jpg	(from https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/)
12:06:26	902/902	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/feed/index.html	(from https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/)
12:06:26	1842/1842	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:20%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7652	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7652.json	(from https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/)
12:06:26	2678/2678	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:21%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fethereum-price-flat-as-merge-event-is-hours-away%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed0246.json	(from https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/)
12:06:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:21%20GMT	https://wavegp.com/?p=7652	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index9c64.html	(from https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/)
12:06:28	2789/2789	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:22%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fethereum-price-flat-as-merge-event-is-hours-away%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed7aea	(from https://wavegp.com/ethereum-price-flat-as-merge-event-is-hours-away/)
12:06:29	158730/158730	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-26c0a%22	https://wavegp.com/wp-content/uploads/2021/07/60b7926602ac410018f93d7c.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/07/60b7926602ac410018f93d7c.jpg	(from https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/)
12:06:29	2001/2001	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:24%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7658	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7658.json	(from https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/)
12:06:30	1061/1061	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/feed/index.html	(from https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/)
12:06:30	2939/2939	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:24%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fcrypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed8e58.json	(from https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/)
12:06:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:24%20GMT	https://wavegp.com/?p=7658	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexf6b0.html	(from https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/)
12:06:31	3050/3050	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:25%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fcrypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed57a0	(from https://wavegp.com/crypto-finance-specialist-benjamin-tsai-on-the-exhilaration-of-riding-the-mounting-digital-asset-wave/)
12:06:32	950/950	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/feed/index.html	(from https://wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/)
12:06:32	1890/1890	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:26%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7636	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7636.json	(from https://wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/)
12:06:32	2755/2755	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:27%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fwave-financial-acquires-geneva-based-criptonite-asset-management%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedf4b1.json	(from https://wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/)
12:06:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:27%20GMT	https://wavegp.com/?p=7636	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexde21.html	(from https://wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/)
12:06:34	2866/2866	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:06:27%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fwave-financial-acquires-geneva-based-criptonite-asset-management%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embede030	(from https://wavegp.com/wave-financial-acquires-geneva-based-criptonite-asset-management/)
12:06:35	86866/86866	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-15352%22	https://wavegp.com/wp-content/uploads/2022/09/20211005_Acquisitions-1200x675-1.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/20211005_Acquisitions-1200x675-1.jpg	(from https://wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/)
12:06:35	1095/1095	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/feed/index.html	(from https://wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/)
12:06:35	2041/2041	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:30%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7633	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7633.json	(from https://wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/)
12:06:36	3032/3032	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:06:30%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fwave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed33ba.json	(from https://wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/)
12:06:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:06:31%20GMT	https://wavegp.com/?p=7633	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexea7b.html	(from https://wavegp.com/wave-financial-makes-first-acquisition-in-europe-plots-further-deals-taking-advantage-of-fire-sale-environment/)
